surface,tourney_level,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
Hard,A,206173,Jannik Sinner,R,191.0,ITA,22.1,105554,Daniel Evans,R,175.0,GBR,33.3,6-4 6-7(2) 6-3,3,R32,170.0,11.0,2.0,100.0,55.0,37.0,28.0,16.0,2.0,4.0,2.0,2.0,100.0,50.0,32.0,29.0,15.0,2.0,6.0,7.0,4465.0,33.0,1301.0
Hard,A,100644,Alexander Zverev,R,198.0,GER,26.4,106043,Diego Schwartzman,R,170.0,ARG,31.1,6-7(2) 6-1 6-4,3,R32,146.0,7.0,2.0,86.0,66.0,47.0,10.0,15.0,1.0,3.0,0.0,1.0,86.0,61.0,40.0,10.0,14.0,5.0,10.0,10.0,3280.0,133.0,451.0
Hard,A,200221,Alejandro Davidovich Fokina,R,183.0,ESP,24.3,212044,Yi Zhou,R,193.0,CHN,18.5,6-2 6-2,3,R32,70.0,6.0,0.0,38.0,22.0,18.0,13.0,8.0,0.0,1.0,2.0,1.0,69.0,44.0,22.0,12.0,8.0,4.0,9.0,25.0,1435.0,905.0,18.0
Hard,A,208286,Matteo Arnaldi,R,185.0,ITA,22.5,200670,J J Wolf,R,183.0,USA,24.7,6-2 6-2,3,R32,79.0,4.0,3.0,41.0,21.0,17.0,15.0,8.0,0.0,0.0,3.0,1.0,56.0,28.0,18.0,11.0,8.0,2.0,6.0,48.0,980.0,51.0,945.0
Hard,A,111797,Nicolas Jarry,R,201.0,CHI,27.9,126774,Stefanos Tsitsipas,R,193.0,GRE,25.1,6-4 6-4,3,R32,90.0,9.0,3.0,61.0,35.0,29.0,15.0,10.0,2.0,2.0,6.0,3.0,55.0,34.0,29.0,8.0,10.0,2.0,4.0,23.0,1494.0,5.0,4615.0
Hard,A,126094,Andrey Rublev,R,188.0,RUS,25.9,111815,Cameron Norrie,L,188.0,GBR,28.0,4-6 6-1 6-4,3,R32,127.0,8.0,2.0,88.0,52.0,45.0,15.0,14.0,4.0,5.0,3.0,3.0,92.0,54.0,39.0,16.0,13.0,6.0,9.0,6.0,4515.0,16.0,2020.0
Hard,A,200005,Ugo Humbert,L,188.0,FRA,25.2,132283,Lorenzo Sonego,R,191.0,ITA,28.3,7-5 3-6 6-0,3,R32,145.0,2.0,3.0,80.0,45.0,34.0,17.0,13.0,3.0,5.0,2.0,3.0,88.0,51.0,30.0,21.0,14.0,7.0,12.0,36.0,1198.0,56.0,900.0
Hard,A,200282,Alex De Minaur,R,183.0,AUS,24.6,104918,Andy Murray,R,190.0,GBR,36.3,6-3 5-7 7-6(6),3,R32,171.0,8.0,0.0,107.0,60.0,46.0,29.0,17.0,4.0,7.0,3.0,0.0,101.0,59.0,46.0,19.0,16.0,6.0,9.0,12.0,2685.0,40.0,1085.0
Hard,A,106421,Daniil Medvedev,R,198.0,RUS,27.6,126205,Tommy Paul,R,185.0,USA,26.3,6-2 6-1,3,R32,80.0,9.0,3.0,50.0,34.0,29.0,7.0,8.0,3.0,4.0,0.0,2.0,53.0,32.0,15.0,8.0,7.0,6.0,11.0,3.0,7280.0,13.0,2660.0
Hard,M,128034,Hubert Hurkacz,R,196.0,POL,26.6,126094,Andrey Rublev,R,188.0,RUS,25.9,6-3 3-6 7-6(8),3,F,126.0,21.0,0.0,93.0,70.0,57.0,11.0,15.0,1.0,2.0,13.0,0.0,96.0,70.0,53.0,17.0,15.0,3.0,4.0,17.0,1990.0,7.0,4550.0
Hard,M,126094,Andrey Rublev,R,188.0,RUS,25.9,105777,Grigor Dimitrov,R,191.0,BUL,32.3,7-6(7) 6-3,3,SF,109.0,9.0,1.0,76.0,56.0,40.0,10.0,11.0,4.0,6.0,0.0,3.0,71.0,43.0,27.0,14.0,10.0,1.0,4.0,7.0,4550.0,19.0,1880.0
Hard,M,128034,Hubert Hurkacz,R,196.0,POL,26.6,200624,Sebastian Korda,R,196.0,USA,23.2,6-3 6-4,3,SF,76.0,14.0,0.0,63.0,47.0,40.0,6.0,10.0,0.0,0.0,9.0,0.0,57.0,43.0,32.0,4.0,9.0,2.0,4.0,17.0,1990.0,26.0,1470.0
Hard,M,105777,Grigor Dimitrov,R,191.0,BUL,32.3,111797,Nicolas Jarry,R,201.0,CHI,27.9,7-6(2) 6-4,3,QF,99.0,11.0,2.0,62.0,42.0,38.0,11.0,11.0,0.0,0.0,13.0,1.0,64.0,44.0,39.0,8.0,11.0,4.0,5.0,19.0,1880.0,22.0,1552.0
Hard,M,126094,Andrey Rublev,R,188.0,RUS,25.9,200005,Ugo Humbert,L,188.0,FRA,25.2,6-2 6-3,3,QF,90.0,2.0,0.0,51.0,32.0,23.0,12.0,8.0,3.0,4.0,2.0,1.0,71.0,40.0,21.0,14.0,9.0,5.0,10.0,7.0,4550.0,34.0,1256.0
Hard,M,128034,Hubert Hurkacz,R,196.0,POL,26.6,206681,Fabian Marozsan,R,193.0,HUN,23.9,4-6 6-1 6-3,3,QF,103.0,18.0,1.0,74.0,50.0,41.0,10.0,13.0,2.0,4.0,4.0,0.0,82.0,49.0,30.0,15.0,13.0,6.0,11.0,17.0,1990.0,91.0,662.0
Hard,M,200624,Sebastian Korda,R,196.0,USA,23.2,210097,Ben Shelton,L,193.0,USA,20.9,6-7(10) 6-2 7-6(6),3,QF,174.0,5.0,2.0,105.0,66.0,44.0,26.0,16.0,4.0,7.0,17.0,5.0,119.0,75.0,53.0,18.0,16.0,11.0,16.0,26.0,1470.0,20.0,1735.0
Hard,M,105777,Grigor Dimitrov,R,191.0,BUL,32.3,207989,Carlos Alcaraz,R,183.0,ESP,20.4,5-7 6-2 6-4,3,R16,130.0,10.0,4.0,86.0,62.0,45.0,13.0,15.0,3.0,5.0,4.0,0.0,78.0,53.0,38.0,14.0,15.0,1.0,5.0,19.0,1880.0,2.0,8715.0
Hard,M,111797,Nicolas Jarry,R,201.0,CHI,27.9,106043,Diego Schwartzman,R,170.0,ARG,31.1,6-3 5-7 6-3,3,R16,144.0,15.0,0.0,81.0,52.0,41.0,20.0,15.0,3.0,4.0,3.0,3.0,96.0,70.0,44.0,15.0,15.0,4.0,7.0,22.0,1552.0,130.0,451.0
Hard,M,200005,Ugo Humbert,L,188.0,FRA,25.2,200670,J J Wolf,R,183.0,USA,24.7,6-1 6-2,3,R16,57.0,6.0,0.0,35.0,26.0,24.0,8.0,8.0,0.0,0.0,0.0,4.0,41.0,22.0,12.0,5.0,7.0,2.0,6.0,34.0,1256.0,51.0,955.0
Hard,M,126094,Andrey Rublev,R,188.0,RUS,25.9,126205,Tommy Paul,R,185.0,USA,26.3,7-5 7-5,3,R16,95.0,4.0,1.0,58.0,36.0,29.0,16.0,12.0,0.0,1.0,6.0,0.0,77.0,49.0,30.0,16.0,12.0,3.0,6.0,7.0,4550.0,12.0,2660.0
Hard,M,206681,Fabian Marozsan,R,193.0,HUN,23.9,134770,Casper Ruud,R,183.0,NOR,24.7,7-6(3) 3-6 6-4,3,R16,159.0,6.0,1.0,113.0,80.0,58.0,15.0,16.0,8.0,11.0,14.0,3.0,123.0,82.0,60.0,17.0,15.0,12.0,14.0,91.0,662.0,9.0,3605.0
Hard,M,128034,Hubert Hurkacz,R,196.0,POL,26.6,111190,Zhizhen Zhang,R,193.0,CHN,26.9,7-6(6) 4-6 7-6(4),3,R16,158.0,16.0,0.0,94.0,66.0,58.0,14.0,17.0,3.0,6.0,5.0,2.0,118.0,78.0,55.0,22.0,17.0,2.0,4.0,17.0,1990.0,60.0,872.0
Hard,M,210097,Ben Shelton,L,193.0,USA,20.9,206173,Jannik Sinner,R,191.0,ITA,22.1,2-6 6-3 7-6(5),3,R16,150.0,15.0,4.0,101.0,74.0,54.0,13.0,15.0,3.0,5.0,8.0,1.0,97.0,71.0,49.0,14.0,14.0,9.0,10.0,20.0,1735.0,4.0,4910.0
Hard,M,200624,Sebastian Korda,R,196.0,USA,23.2,202103,Francisco Cerundolo,R,185.0,ARG,25.1,7-5 7-6(6),3,R16,98.0,7.0,0.0,74.0,49.0,40.0,15.0,12.0,3.0,4.0,5.0,1.0,68.0,51.0,40.0,7.0,12.0,0.0,2.0,26.0,1470.0,21.0,1635.0
Hard,M,207989,Carlos Alcaraz,R,183.0,ESP,20.4,105554,Daniel Evans,R,175.0,GBR,33.3,7-6(1) 6-4,3,R32,143.0,6.0,1.0,65.0,41.0,29.0,16.0,11.0,4.0,6.0,2.0,4.0,107.0,59.0,39.0,19.0,11.0,12.0,15.0,2.0,8715.0,33.0,1301.0
Hard,M,105777,Grigor Dimitrov,R,191.0,BUL,32.3,111575,Karen Khachanov,R,198.0,RUS,27.3,7-6(6) 6-4,3,R32,118.0,10.0,1.0,70.0,47.0,40.0,12.0,11.0,2.0,2.0,4.0,3.0,75.0,49.0,38.0,12.0,11.0,5.0,6.0,19.0,1880.0,14.0,2385.0
Hard,M,111797,Nicolas Jarry,R,201.0,CHI,27.9,132283,Lorenzo Sonego,R,191.0,ITA,28.3,7-6(4) 6-2,3,R32,102.0,6.0,1.0,61.0,36.0,31.0,15.0,10.0,1.0,1.0,2.0,1.0,64.0,46.0,28.0,13.0,10.0,5.0,7.0,22.0,1552.0,59.0,880.0
Hard,M,106043,Diego Schwartzman,R,170.0,ARG,31.1,126203,Taylor Fritz,R,196.0,USA,25.9,6-4 3-6 7-6(5),3,R32,164.0,3.0,1.0,90.0,60.0,39.0,20.0,15.0,1.0,4.0,17.0,2.0,107.0,66.0,49.0,19.0,16.0,6.0,9.0,130.0,451.0,8.0,3865.0
Hard,M,200005,Ugo Humbert,L,188.0,FRA,25.2,126774,Stefanos Tsitsipas,R,193.0,GRE,25.1,6-4 3-6 7-5,3,R32,129.0,8.0,1.0,85.0,55.0,46.0,14.0,15.0,6.0,8.0,7.0,1.0,83.0,59.0,47.0,13.0,16.0,3.0,6.0,34.0,1256.0,6.0,4615.0
Hard,M,200670,J J Wolf,R,183.0,USA,24.7,208286,Matteo Arnaldi,R,185.0,ITA,22.6,2-6 6-3 7-6(4),3,R32,163.0,3.0,2.0,101.0,53.0,37.0,25.0,14.0,7.0,10.0,8.0,6.0,119.0,76.0,52.0,18.0,15.0,12.0,15.0,51.0,955.0,42.0,1037.0
Hard,M,126205,Tommy Paul,R,185.0,USA,26.3,209950,Arthur Fils,R,185.0,FRA,19.3,6-4 6-7(7) 6-4,3,R32,166.0,6.0,4.0,99.0,56.0,40.0,30.0,16.0,3.0,4.0,5.0,4.0,106.0,67.0,50.0,19.0,16.0,5.0,8.0,12.0,2660.0,44.0,1020.0
Hard,M,126094,Andrey Rublev,R,188.0,RUS,25.9,105173,Adrian Mannarino,L,180.0,FRA,35.2,6-3 6-0,3,R32,62.0,6.0,0.0,51.0,34.0,27.0,9.0,8.0,2.0,2.0,3.0,0.0,40.0,30.0,15.0,4.0,7.0,1.0,5.0,7.0,4550.0,23.0,1526.0
Hard,M,134770,Casper Ruud,R,183.0,NOR,24.7,111153,Christopher Eubanks,R,201.0,USA,27.4,6-4 6-2,3,R32,71.0,1.0,2.0,46.0,31.0,26.0,11.0,9.0,3.0,3.0,8.0,1.0,55.0,35.0,21.0,11.0,9.0,4.0,7.0,9.0,3605.0,32.0,1313.0
Hard,M,206681,Fabian Marozsan,R,193.0,HUN,23.9,105583,Dusan Lajovic,R,183.0,SRB,33.2,6-3 6-3,3,R32,72.0,6.0,2.0,49.0,31.0,24.0,10.0,9.0,2.0,3.0,3.0,2.0,66.0,47.0,26.0,7.0,9.0,10.0,14.0,91.0,662.0,55.0,913.0
Hard,M,128034,Hubert Hurkacz,R,196.0,POL,26.6,200318,Yu Hsiou Hsu,R,178.0,TPE,24.5,6-4 6-4,3,R32,92.0,12.0,0.0,62.0,46.0,33.0,10.0,10.0,4.0,4.0,3.0,0.0,74.0,54.0,34.0,10.0,10.0,3.0,5.0,17.0,1990.0,184.0,338.0
Hard,M,111190,Zhizhen Zhang,R,193.0,CHN,26.9,206909,Brandon Nakashima,R,188.0,USA,22.1,7-6(2) 6-2,3,R32,84.0,3.0,0.0,61.0,46.0,37.0,9.0,10.0,1.0,1.0,5.0,1.0,56.0,38.0,28.0,9.0,10.0,1.0,3.0,60.0,872.0,122.0,495.0
Hard,M,206173,Jannik Sinner,R,191.0,ITA,22.1,202104,Sebastian Baez,R,170.0,ARG,22.7,3-6 6-3 6-2,3,R32,119.0,8.0,0.0,85.0,49.0,40.0,18.0,13.0,3.0,4.0,5.0,1.0,72.0,52.0,36.0,9.0,13.0,1.0,4.0,4.0,4910.0,29.0,1375.0
Hard,M,210097,Ben Shelton,L,193.0,USA,20.9,126128,Roman Safiullin,R,185.0,RUS,26.1,3-6 6-3 6-4,3,R32,128.0,5.0,3.0,86.0,59.0,48.0,14.0,14.0,5.0,6.0,4.0,3.0,91.0,54.0,38.0,22.0,14.0,8.0,10.0,20.0,1735.0,50.0,962.0
Hard,M,202103,Francisco Cerundolo,R,185.0,ARG,25.1,105916,Marton Fucsovics,R,188.0,HUN,31.6,3-6 6-4 7-5,3,R32,142.0,2.0,4.0,93.0,66.0,51.0,9.0,15.0,2.0,5.0,3.0,0.0,84.0,59.0,42.0,13.0,16.0,2.0,6.0,21.0,1635.0,57.0,887.0
Hard,M,200624,Sebastian Korda,R,196.0,USA,23.2,106421,Daniil Medvedev,R,198.0,RUS,27.6,7-6(8) 6-2,3,R32,88.0,4.0,0.0,70.0,53.0,38.0,13.0,10.0,1.0,1.0,6.0,4.0,60.0,41.0,33.0,9.0,10.0,1.0,3.0,26.0,1470.0,3.0,7490.0
Hard,M,207989,Carlos Alcaraz,R,183.0,ESP,20.4,106296,Gregoire Barrere,R,183.0,FRA,29.6,6-2 7-5,3,R64,102.0,4.0,2.0,66.0,50.0,35.0,8.0,10.0,6.0,7.0,5.0,5.0,79.0,42.0,26.0,17.0,10.0,2.0,6.0,2.0,8715.0,73.0,753.0
Hard,M,105554,Daniel Evans,R,175.0,GBR,33.3,105062,Mikhail Kukushkin,R,183.0,KAZ,35.7,6-2 3-0 RET,3,R64,52.0,6.0,1.0,27.0,15.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,36.0,24.0,12.0,3.0,6.0,1.0,5.0,33.0,1301.0,245.0,250.0
Hard,M,105777,Grigor Dimitrov,R,191.0,BUL,32.3,126846,Aleksandar Vukic,R,188.0,AUS,27.4,6-4 6-3,3,R64,84.0,5.0,1.0,48.0,35.0,30.0,7.0,9.0,0.0,0.0,7.0,1.0,77.0,47.0,30.0,15.0,10.0,5.0,8.0,19.0,1880.0,54.0,918.0
Hard,M,111575,Karen Khachanov,R,198.0,RUS,27.3,202320,Beibit Zhukayev,R,198.0,KAZ,22.9,7-6(1) 4-6 6-2,3,R64,122.0,9.0,1.0,73.0,47.0,41.0,19.0,15.0,0.0,1.0,20.0,4.0,90.0,60.0,51.0,9.0,15.0,2.0,4.0,14.0,2385.0,302.0,186.0
Hard,M,132283,Lorenzo Sonego,R,191.0,ITA,28.3,126207,Frances Tiafoe,R,188.0,USA,25.6,2-6 6-2 6-3,3,R64,122.0,9.0,2.0,76.0,54.0,43.0,8.0,13.0,6.0,8.0,1.0,3.0,77.0,52.0,35.0,11.0,12.0,2.0,5.0,59.0,880.0,13.0,2645.0
Hard,M,111797,Nicolas Jarry,R,201.0,CHI,27.9,209279,Terence Atmane,L,193.0,FRA,21.7,7-5 6-2,3,R64,102.0,3.0,1.0,47.0,32.0,30.0,11.0,10.0,0.0,0.0,6.0,1.0,58.0,41.0,26.0,9.0,10.0,1.0,4.0,22.0,1552.0,148.0,417.0
Hard,M,106043,Diego Schwartzman,R,170.0,ARG,31.1,208103,Jiri Lehecka,R,185.0,CZE,21.8,6-4 3-6 6-2,3,R64,139.0,1.0,2.0,83.0,60.0,43.0,12.0,13.0,6.0,8.0,7.0,1.0,109.0,64.0,41.0,20.0,14.0,10.0,14.0,130.0,451.0,30.0,1367.0
Hard,M,126203,Taylor Fritz,R,196.0,USA,25.9,133297,Yosuke Watanuki,R,180.0,JPN,25.4,7-6(2) 6-7(6) 6-4,3,R64,153.0,15.0,4.0,108.0,66.0,50.0,25.0,17.0,4.0,6.0,19.0,3.0,111.0,62.0,53.0,21.0,17.0,2.0,5.0,8.0,3865.0,79.0,731.0
Hard,M,126774,Stefanos Tsitsipas,R,193.0,GRE,25.1,208014,Rinky Hijikata,R,178.0,AUS,22.6,6-4 6-2,3,R64,82.0,4.0,1.0,49.0,32.0,26.0,9.0,9.0,4.0,5.0,3.0,1.0,57.0,29.0,18.0,11.0,9.0,5.0,9.0,6.0,4615.0,75.0,747.0
Hard,M,200005,Ugo Humbert,L,188.0,FRA,25.2,122298,Botic Van De Zandschulp,R,191.0,NED,27.9,6-4 1-6 6-2,3,R64,117.0,1.0,2.0,75.0,44.0,26.0,15.0,13.0,4.0,9.0,2.0,3.0,66.0,40.0,28.0,9.0,12.0,3.0,8.0,34.0,1256.0,67.0,805.0
Hard,M,208286,Matteo Arnaldi,R,185.0,ITA,22.6,105526,Jan Lennard Struff,R,193.0,GER,33.4,6-3 3-6 6-4,3,R64,139.0,8.0,2.0,92.0,58.0,41.0,19.0,14.0,8.0,11.0,6.0,3.0,84.0,52.0,36.0,14.0,14.0,5.0,9.0,42.0,1037.0,27.0,1462.0
Hard,M,200670,J J Wolf,R,183.0,USA,24.7,111815,Cameron Norrie,L,188.0,GBR,28.1,6-3 5-7 7-6(4),3,R64,192.0,13.0,4.0,109.0,63.0,43.0,22.0,16.0,7.0,11.0,4.0,1.0,110.0,76.0,44.0,19.0,17.0,14.0,19.0,51.0,955.0,16.0,2020.0
Hard,M,126205,Tommy Paul,R,185.0,USA,26.3,124116,Sebastian Ofner,R,191.0,AUT,27.3,6-3 6-0,3,R64,70.0,4.0,1.0,35.0,18.0,16.0,12.0,7.0,0.0,0.0,0.0,2.0,59.0,40.0,19.0,9.0,8.0,1.0,6.0,12.0,2660.0,49.0,967.0
Hard,M,209950,Arthur Fils,R,185.0,FRA,19.3,200221,Alejandro Davidovich Fokina,R,183.0,ESP,24.3,6-2 7-5,3,R64,82.0,7.0,3.0,55.0,32.0,27.0,11.0,10.0,1.0,2.0,2.0,0.0,65.0,46.0,31.0,7.0,10.0,2.0,6.0,44.0,1020.0,25.0,1470.0
Hard,M,105173,Adrian Mannarino,L,180.0,FRA,35.2,202358,Chun Hsin Tseng,R,175.0,TPE,22.1,6-2 6-2,3,R64,92.0,6.0,2.0,54.0,34.0,27.0,9.0,8.0,3.0,3.0,5.0,2.0,62.0,41.0,23.0,8.0,8.0,5.0,9.0,23.0,1526.0,380.0,129.0
Hard,M,126094,Andrey Rublev,R,188.0,RUS,25.9,111460,Quentin Halys,R,191.0,FRA,26.9,6-4 7-5,3,R64,66.0,14.0,1.0,55.0,38.0,35.0,9.0,11.0,0.0,0.0,17.0,5.0,65.0,41.0,32.0,9.0,11.0,2.0,4.0,7.0,4550.0,76.0,740.0
Hard,M,134770,Casper Ruud,R,183.0,NOR,24.7,106415,Yoshihito Nishioka,L,170.0,JPN,28.0,7-5 6-0,3,R64,74.0,9.0,0.0,39.0,34.0,29.0,3.0,9.0,0.0,1.0,2.0,1.0,60.0,36.0,20.0,8.0,9.0,4.0,9.0,9.0,3605.0,48.0,970.0
